dia_ocu,mes_ocu,hora_ocu,depto_ocu,mupio_ocu,año_ocu,numero_vehiculos_involucrados,fallecidos,lesionados,severidad
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,11,1101,2015.0,1.0,0.0,8.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,7.0,13,1322,2013.0,1.0,3.0,0.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,8.0,3,313,2022.0,1.0,2.0,1.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,6,608,2018.0,1.0,2.0,11.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,9.0,14,1416,2020.0,1.0,0.0,18.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,10.0,22,2201,2016.0,1.0,0.0,8.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,12.0,7,701,2022.0,1.0,0.0,7.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,14.0,10,1002,2020.0,1.0,2.0,0.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,5,501,2019.0,1.0,0.0,8.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,15.0,10,1014,2023.0,1.0,0.0,6.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,16.0,20,2001,2020.0,1.0,0.0,8.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,1,116,2023.0,1.0,0.0,12.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,20,2007,2016.0,1.0,2.0,0.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,17.0,22,2204,2013.0,1.0,5.0,1.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,1,18.0,19,1901,2013.0,1.0,0.0,10.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,10.0,1,116,2021.0,2.0,2.0,1.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,1,101,2021.0,1.0,2.0,0.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,11.0,16,1610,2016.0,1.0,2.0,35.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,4,406,2022.0,1.0,0.0,8.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,13.0,17,1701,2022.0,1.0,2.0,0.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
1.0,2,19.0,12,1222,2019.0,1.0,0.0,13.0,Grave
